0.2043530975,0.0808874
0.20633909910000003,0.07565690000000003
0.21855700079999996,0.07046710000000003
0.2353589003,0.06501880000000002
0.2732511016,0.0555181
0.3079401976999999,0.04761790000000001
0.3531340974,0.04095519999999999
0.39544990230000004,0.032752500000000004
0.44635420240000007,0.025957800000000003
0.5173070984000001,0.0190223
0.5870928956,0.014042599999999999
0.6521961975,0.0103807
0.7403941040000002,0.0071082
0.8306652038000001,0.0048774
0.9310050966000001,0.003093199999999999
1.0416980956,0.0019601999999999996
1.1781471069,0.0011461999999999996
1.2828223144000002,0.0006644000000000001
1.4163596314,0.0003597
1.5577434203,0.00019689999999999993
1.7044154906000002,0.00011000000000000003
1.8557599730000003,5.72e-5
2.0102674926,3.0799999999999996e-5
2.1949990966,1.5399999999999998e-5
2.3588468016,7.699999999999999e-6
2.5533884279,3.2999999999999997e-6
2.73984458,2.2e-6
2.9459536865000002,1.1e-6
3.1612387939,1.1e-6
3.3880551026,1.1e-6
3.6004925291,1.1e-6
