0.1957761018,0.08105900000000002
0.20209609970000003,0.07854110000000002
0.2180710999,0.07569649999999999
0.234905899,0.07226999999999999
0.27013749979999996,0.06403650000000001
0.30440950320000004,0.05545870000000001
0.36314339900000003,0.047275800000000014
0.39647719730000003,0.03663989999999999
0.44631029980000003,0.028546099999999998
0.5133505980999999,0.021164000000000006
0.585951703,0.016113899999999997
0.6521515991,0.012291400000000003
0.7407525024,0.008740599999999998
0.8286946899000001,0.0061478999999999995
0.9328776062000002,0.003924800000000001
1.0418773926,0.0025201000000000004
1.1770594970000001,0.0015301
1.2846970094,0.0009196000000000001
1.4154559081,0.0005192000000000002
1.5569355102000002,0.00029039999999999996
1.7002234985000002,0.0001617
1.8574208253000002,8.470000000000003e-5
2.0071279906,4.4e-5
2.1859114013,2.2e-5
2.364939209,1.2099999999999998e-5
2.5528343018,6.5999999999999995e-6
2.7379985106999998,4.4e-6
2.9503141114,3.2999999999999997e-6
3.1722937745,3.2999999999999997e-6
3.3877920652999998,3.2999999999999997e-6
3.6104414795000004,3.2999999999999997e-6
