0.19484109789999998,0.0736879
0.2021697006,0.06893149999999998
0.21833590109999998,0.0638462
0.23609110099999997,0.058565099999999995
0.2707876985,0.0488697
0.3076861969000001,0.0405218
0.3478109007,0.0338624
0.3962824007,0.025973199999999995
0.45160850529999996,0.020137699999999998
0.5151809998,0.014540899999999999
0.5904934020999999,0.010650199999999997
0.6533471985,0.007903499999999997
0.7414432067000001,0.0055
0.8304701112,0.0038269000000000003
0.9341506958,0.0024563
1.0476372071,0.0015696999999999998
1.1826361938,0.0009295000000000001
1.2880508057,0.0005444999999999998
1.4283755128000002,0.00029699999999999996
1.577357202,0.00016499999999999997
1.7253227171999999,9.460000000000002e-5
1.8757279906999997,5.1699999999999996e-5
2.0286905029,2.86e-5
2.2025371092,1.5399999999999998e-5
2.3822454102,8.8e-6
2.5780877686,4.4e-6
2.7597850098,3.2999999999999997e-6
2.9767289063000004,2.2e-6
3.2077564942000003,2.2e-6
3.4196871825999997,2.2e-6
3.6433262207000006,2.2e-6
