0.07927530079999998,0.09550310000000002
0.1128770987,0.0667183
0.1475575012,0.05167360000000001
0.18568519909999998,0.034917300000000005
0.25884809870000003,0.09207769999999998
0.33220250230000004,0.0107624
0.41881399839999994,0.0073887
0.5507449004,0.007608700000000001
0.7140800902999999,0.0014893999999999997
0.8071921995,0.0004059
1.0142356017999998,0.00047410000000000003
1.1737507081,0.0001408
1.3588724000999999,4.4e-5
1.4570791869000002,8.8e-6
1.679637378,2.2e-6
1.9154636963000005,1.1e-6
2.1866332032000004,1.1e-6
2.4413317872,1.1e-6
2.7227086182999996,1.1e-6
3.0472518066,1.1e-6
3.3291116943,1.1e-6
3.6763405029000005,1.1e-6
4.087296972700001,1.1e-6
4.619062695299999,1.1e-6
5.1920505369,1.1e-6
5.8802314941,1.1e-6
6.5824786133,1.1e-6
7.327009033200001,1.1e-6
8.0318239257,1.1e-6
8.5138449217,NaN
8.9813553712,NaN
