0.1965391983,0.09550310000000002
0.20287160040000002,0.08882389999999998
0.21934090109999999,0.0816442
0.23533500060000004,0.07463390000000002
0.271459299,0.062141199999999994
0.3063027006,0.051972800000000006
0.35219769910000004,0.04365349999999999
0.39538899839999997,0.033532400000000004
0.4464731994,0.0257862
0.514626303,0.0181742
0.5920099000999999,0.0129877
0.6540159975,0.009435800000000001
0.7407685975000001,0.006415200000000001
0.8295756957999998,0.004398900000000001
0.9327730040000001,0.0027874
1.0418946959,0.0017280999999999998
1.1785294069,0.0009800999999999998
1.2811088867000002,0.0005642999999999999
1.4201013917,0.0003112999999999999
1.5602617798999998,0.000176
1.7032997071,0.00010010000000000002
1.8551944946999999,5.2799999999999996e-5
2.0109933104999995,2.7500000000000008e-5
2.1891150879000003,1.3199999999999999e-5
2.3614550292,6.5999999999999995e-6
2.5552229738,3.2999999999999997e-6
2.7490249022999995,2.2e-6
2.9515244383,1.1e-6
3.1705980956,1.1e-6
3.3852468261,1.1e-6
3.6092068849000007,1.1e-6
